SAMPLE_ID,cyt,zsc
TCGA-24-2293-01,SPI1,1.0329
TCGA-09-2045-01,SPI1,-0.1465
TCGA-24-1435-01,SPI1,0.5315
TCGA-25-2399-01,SPI1,0.2529
TCGA-25-1626-01,SPI1,0.9453
TCGA-25-1313-01,SPI1,1.1306
TCGA-61-1736-01,SPI1,0.3843
TCGA-31-1959-01,SPI1,0.904
TCGA-29-1710-01,SPI1,1.3254
TCGA-13-0916-01,SPI1,-0.0292
TCGA-13-0799-01,SPI1,-1.8658
TCGA-29-1785-01,SPI1,1.0123
TCGA-25-1628-01,SPI1,0.5467
TCGA-24-1549-01,SPI1,-0.3638
TCGA-59-2354-01,SPI1,0.7218
TCGA-61-1907-01,SPI1,0.7675
TCGA-61-1741-01,SPI1,-0.2039
TCGA-36-1570-01,SPI1,-0.7377
TCGA-13-2060-01,SPI1,0.5446
TCGA-24-1553-01,SPI1,1.3904
TCGA-25-2404-01,SPI1,0.1088
TCGA-24-2261-01,SPI1,0.9413
TCGA-13-1498-01,SPI1,0.8256
TCGA-24-1850-01,SPI1,0.4543
TCGA-24-1424-01,SPI1,-0.526
TCGA-59-2350-01,SPI1,-0.0375
TCGA-23-2084-01,SPI1,0.4379
TCGA-25-1319-01,SPI1,0.0751
TCGA-61-2095-01,SPI1,0.8554
TCGA-24-1563-01,SPI1,0.0808
TCGA-25-2401-01,SPI1,1.6447
TCGA-29-1697-01,SPI1,-1.4932
TCGA-23-1123-01,SPI1,1.1414
TCGA-13-1411-01,SPI1,1.6924
TCGA-61-1743-01,SPI1,-1.1115
TCGA-24-2026-01,SPI1,0.003
TCGA-29-1784-01,SPI1,1.0685
TCGA-23-1120-01,SPI1,0.6643
TCGA-24-1545-01,SPI1,0.7575
TCGA-24-1548-01,SPI1,-0.7719
TCGA-25-2396-01,SPI1,0.1974
TCGA-36-1578-01,SPI1,0.4656
TCGA-24-2290-01,SPI1,0.7729
TCGA-24-1924-01,SPI1,1.0984
TCGA-25-1322-01,SPI1,0.2307
TCGA-24-2288-01,SPI1,0.7504
TCGA-29-1699-01,SPI1,0.8995
TCGA-61-2012-01,SPI1,0.5333
TCGA-30-1860-01,SPI1,1.0299
TCGA-13-1507-01,SPI1,0.7584
TCGA-24-1930-01,SPI1,1.5131
TCGA-24-2281-01,SPI1,1.4251
TCGA-29-2428-01,SPI1,0.7379
TCGA-24-1556-01,SPI1,0.3115
TCGA-61-1740-01,SPI1,1.0309
TCGA-31-1953-01,SPI1,1.8247
TCGA-24-1436-01,SPI1,0.3777
TCGA-13-1511-01,SPI1,-0.476
TCGA-23-1029-01,SPI1,-0.9551
TCGA-24-1551-01,SPI1,0.8838
TCGA-24-1413-01,SPI1,-0.5598
TCGA-09-1666-01,SPI1,0.4019
TCGA-24-1847-01,SPI1,1.1015
TCGA-09-1668-01,SPI1,0.3135
TCGA-25-1623-01,SPI1,0.9831
TCGA-31-1951-01,SPI1,0.6042
TCGA-61-2113-01,SPI1,0.3312
TCGA-09-1667-01,SPI1,0.4751
TCGA-36-1581-01,SPI1,0.4231
TCGA-04-1357-01,SPI1,1.6477
TCGA-24-2262-01,SPI1,-0.0525
TCGA-61-2104-01,SPI1,0.4555
TCGA-59-2352-01,SPI1,0.0078
TCGA-24-1417-01,SPI1,0.5544
TCGA-24-1842-01,SPI1,0.8526
TCGA-31-1956-01,SPI1,1.7905
TCGA-24-2267-01,SPI1,1.3912
TCGA-29-1781-01,SPI1,1.252
TCGA-61-2094-01,SPI1,1.2034
TCGA-24-1846-01,SPI1,0.4634
TCGA-25-1634-01,SPINK1,-0.8169
TCGA-09-0369-01,SPINK1,-0.8169
TCGA-09-0364-01,SPINK1,1.572
TCGA-09-0367-01,SPINK1,-0.6253
TCGA-04-1364-01,SPINK1,-0.4361
TCGA-30-1861-01,SPINK1,1.2807
TCGA-VG-A8LO-01,SPINK1,-0.8169
TCGA-61-2092-01,SPINK1,4.797
TCGA-04-1519-01,SPINK1,-0.8169
TCGA-25-1632-01,SPINK1,-0.1044
TCGA-29-1702-01,SPINK1,2.0546
TCGA-OY-A56Q-01,SPINK1,-0.2671
TCGA-61-2088-01,SPINK1,-0.8169
TCGA-24-1430-01,SPINK1,-0.8169
TCGA-61-2098-01,SPINK1,0.948
TCGA-25-1871-01,SPINK1,-0.7073
TCGA-59-2363-01,SPINK1,0.8448
TCGA-25-1321-01,SPINK1,-0.8169
TCGA-24-0975-01,SPINK1,1.3376
TCGA-04-1362-01,SPINK1,-0.8169
TCGA-61-2101-01,SPINK1,-0.1407
TCGA-13-0800-01,SPINK1,-0.0001
TCGA-36-1577-01,SPINK1,-0.164
TCGA-24-1419-01,SPINK1,0.4908
TCGA-61-2102-01,SPINK1,-0.8169
TCGA-57-1582-01,SPINK1,-0.633
TCGA-24-1552-01,SPINK1,-0.8169
TCGA-09-1674-01,SPINK1,-0.616
TCGA-24-2024-01,SPINK1,-0.8169
TCGA-29-1705-01,SPINK1,-0.1422
TCGA-61-1728-01,SPINK1,-0.7048
TCGA-10-0928-01,SPINK1,-0.1231
TCGA-24-1103-01,SPINK1,-0.8169
TCGA-25-1870-01,SPINK1,-0.6032
TCGA-23-1109-01,SPINK1,-0.601
TCGA-30-1891-01,SPINK1,-0.3506
TCGA-24-1544-01,SPINK1,-0.4785
TCGA-61-2009-01,SPINK1,1.4195
TCGA-29-1770-01,SPINK1,-0.8169
TCGA-23-1114-01,SPINK1,-0.6764
TCGA-29-1691-01,SPINK1,-0.5147
TCGA-61-1914-01,SPINK1,0.6861
TCGA-13-0924-01,SPINK1,-0.8169
TCGA-59-A5PD-01,SPINK1,-0.3057
TCGA-61-1900-01,SPINK1,-0.408
TCGA-24-2254-01,SPINK1,-0.8169
TCGA-30-1857-01,SPINK1,0.5178
TCGA-25-2397-01,SPINK1,-0.8169
TCGA-09-1659-01,SPINK1,-0.8169
TCGA-24-1844-01,SPINK1,-0.5006
TCGA-13-0899-01,SPINK1,-0.8169
TCGA-24-1616-01,SPINK1,-0.5299
TCGA-25-1627-01,SPINK1,-0.6716
TCGA-13-0913-01,SPINK1,-0.8169
TCGA-30-1718-01,SPINK1,-0.8169
TCGA-3P-A9WA-01,SPINK1,-0.8169
TCGA-24-2038-01,SPINK1,-0.8169
TCGA-13-1405-01,SPINK1,-0.8169
TCGA-24-1557-01,SPINK1,-0.8169
TCGA-13-0730-01,SPINK1,-0.8169
TCGA-13-1481-01,SPINK1,1.2666
TCGA-61-1733-01,SPINK1,-0.8169
TCGA-20-1684-01,SPINK1,-0.724
TCGA-29-1701-01,SPINK1,1.6459
TCGA-23-1027-01,SPINK1,-0.8169
TCGA-61-2008-01,SPINK1,-0.8169
TCGA-36-1571-01,SPINK1,-0.8169
TCGA-25-1630-01,SPINK1,-0.8169
TCGA-29-1696-01,SPINK1,-0.8169
TCGA-29-1690-01,SPINK1,-0.4504
TCGA-24-1843-01,SPINK1,-0.2837
TCGA-23-2081-01,SPINK1,-0.3511
TCGA-24-1558-01,SPINK1,-0.7028
TCGA-23-1111-01,SPINK1,-0.8169
TCGA-24-1555-01,SPINK1,-0.8169
TCGA-25-1635-01,SPINK1,-0.8169
TCGA-29-1694-01,SPINK1,-0.1587
TCGA-25-2393-01,SPINK1,-0.6297
TCGA-24-1474-01,SPINK1,-0.8169
TCGA-25-1328-01,SPINK1,-0.8169
TCGA-25-2400-01,SPINK1,-0.8169
TCGA-61-2110-01,SPINK1,1.0736
TCGA-25-1312-01,SPINK1,-0.5966
TCGA-24-1546-01,SPINK1,0.3399
TCGA-30-1855-01,SPINK1,-0.8169
TCGA-61-1910-01,SPINK1,-0.8169
TCGA-09-1673-01,SPINK1,-0.6194
TCGA-24-2033-01,SPINK1,-0.8169
TCGA-24-1427-01,SPINK1,-0.6597
TCGA-09-2054-01,SPINK1,-0.0607
TCGA-61-2109-01,SPINK1,-0.5987
TCGA-29-A5NZ-01,SPINK1,-0.8169
TCGA-25-1317-01,SPINK1,0.1006
TCGA-13-1403-01,SPINK1,-0.5993
TCGA-29-2425-01,SPINK1,-0.8169
TCGA-13-A5FT-01,SPINK1,-0.2085
TCGA-61-2097-01,SPINK1,-0.8169
TCGA-20-1685-01,SPINK1,-0.8169
TCGA-57-1584-01,SPINK1,-0.8169
TCGA-61-2016-01,SPINK1,-0.8169
TCGA-10-0936-01,SPINK1,-0.376
TCGA-30-1862-01,SPINK1,0.0443
TCGA-24-1928-01,SPINK1,-0.5423
TCGA-25-1316-01,SPINK1,-0.8169
TCGA-24-1425-01,SPINK1,-0.437
TCGA-25-1318-01,SPINK1,-0.6034
TCGA-13-1512-01,SPINK1,-0.8169
TCGA-24-1418-01,SPINK1,-0.3074
TCGA-24-2027-01,SPINK1,-0.8169
TCGA-13-0920-01,SPINK1,0.0008
TCGA-24-2297-01,SPINK1,-0.3858
TCGA-5X-AA5U-01,SPINK1,0.432
TCGA-29-1783-01,SPINK1,-0.8169
TCGA-24-2271-01,SPINK1,-0.8169
TCGA-23-1023-01,SPINK1,-0.6318
TCGA-29-1693-01,SPINK1,-0.2421
TCGA-24-2035-01,SPINK1,-0.1197
TCGA-25-2391-01,SPINK1,1.2352
TCGA-23-1809-01,SPINK1,-0.6906
TCGA-24-2020-01,SPINK1,7.1055
TCGA-04-1365-01,SPINK1,-0.8169
TCGA-25-1315-01,SPINK1,-0.6959
TCGA-13-0890-01,SPINK1,2.942
TCGA-20-1683-01,SPINK1,-0.3414
TCGA-61-2111-01,SPINK1,-0.8169
TCGA-24-1567-01,SPINK1,0.1634
TCGA-24-1469-01,SPINK1,-0.6504
TCGA-61-1721-01,SPINK1,-0.8169
TCGA-20-1682-01,SPINK1,-0.8169
TCGA-61-1998-01,SPINK1,0.7713
TCGA-29-1762-01,SPINK1,2.2607
TCGA-13-1506-01,SPINK1,-0.8169
TCGA-59-2348-01,SPINK1,-0.8169
TCGA-24-1416-01,SPINK1,-0.8169
TCGA-57-1583-01,SPINK1,-0.6486
TCGA-57-1585-01,SPINK1,-0.5745
TCGA-61-2000-01,SPINK1,0.2852
TCGA-24-1560-01,SPINK1,-0.4934
TCGA-13-1497-01,SPINK1,-0.8169
TCGA-25-1625-01,SPINK1,0.298
TCGA-25-1323-01,SPINK1,0.109
TCGA-36-1575-01,SPINK1,-0.2995
TCGA-25-1324-01,SPINK1,-0.8169
TCGA-09-0366-01,SPINK1,-0.8169
TCGA-23-2077-01,SPINK1,-0.8169
TCGA-25-2409-01,SPINK1,-0.8169
TCGA-61-1725-01,SPINK1,-0.8169
TCGA-29-1698-01,SPINK1,-0.4504
TCGA-25-1329-01,SPINK1,-0.7035
TCGA-31-1944-01,SPINK1,-0.2054
TCGA-24-1463-01,SPINK1,-0.4966
TCGA-24-2019-01,SPINK1,-0.8169
TCGA-23-1026-01,SPINK1,-0.8169
TCGA-61-2003-01,SPINK1,-0.8169
TCGA-25-1326-01,SPINK1,-0.1101
TCGA-31-1950-01,SPINK1,-0.8169
TCGA-09-1669-01,SPINK1,-0.8169
TCGA-29-1761-01,SPINK1,0.2954
TCGA-24-2289-01,SPINK1,-0.8169
TCGA-61-1738-01,SPINK1,-0.5875
TCGA-36-1574-01,SPINK1,-0.8169
TCGA-13-0897-01,SPINK1,-0.6037
TCGA-09-2044-01,SPINK1,-0.8169
TCGA-24-1562-01,SPINK1,-0.5131
TCGA-13-1505-01,SPINK1,-0.3927
TCGA-24-1467-01,SPINK1,-0.8169
TCGA-29-1776-01,SPINK1,-0.8169
TCGA-09-1662-01,SPINK1,-0.7085
TCGA-61-1917-01,SPINK1,-0.8169
TCGA-24-1849-01,SPINK1,-0.6992
TCGA-13-0801-01,SPINK1,0.4749
TCGA-25-1314-01,SPINK1,-0.8169
TCGA-25-2398-01,SPINK1,-0.5837
TCGA-36-1569-01,SPINK1,-0.4334
TCGA-23-2078-01,SPINK1,0.7146
TCGA-24-1564-01,SPINK1,-0.8169
TCGA-29-1688-01,SPINK1,-0.8169
TCGA-25-2392-01,SPINK1,-0.4933
TCGA-24-2298-01,SPINK1,0.7047
TCGA-61-1737-01,SPINK1,-0.6942
TCGA-24-1423-01,SPINK1,-0.8169
TCGA-24-1603-01,SPINK1,-0.8169
TCGA-13-0893-01,SPINK1,-0.8169
TCGA-13-1410-01,SPINK1,-0.8169
TCGA-WR-A838-01,SPINK1,-0.8169
TCGA-23-1122-01,SPINK1,-0.8169
TCGA-24-1434-01,SPINK1,0.0724
TCGA-24-1550-01,SPINK1,0.3607
TCGA-61-1918-01,SPINK1,-0.8169
TCGA-61-1919-01,SPINK1,-0.1887
TCGA-61-1724-01,SPINK1,-0.5174
TCGA-OY-A56P-01,SPINK1,-0.8169
TCGA-25-1320-01,SPINK1,0.345
TCGA-36-1580-01,SPINK1,-0.8169
TCGA-61-1995-01,SPINK1,-0.0832
TCGA-04-1514-01,SPINK1,1.573
TCGA-25-1631-01,SPINK1,-0.8169
TCGA-29-1703-01,SPINK1,-0.8169
TCGA-20-1687-01,SPINK1,-0.8169
TCGA-29-1695-01,SPINK1,-0.8169
TCGA-59-2351-01,SPINK1,-0.8169
TCGA-29-1711-01,SPINK1,-0.8169
TCGA-36-1568-01,SPINK1,-0.8169
TCGA-24-1604-01,SPINK1,-0.8169
TCGA-09-1670-01,SPINK1,-0.8169
TCGA-36-1576-01,SPINK1,-0.6337
TCGA-25-2042-01,SPINK1,-0.8169
TCGA-31-1946-01,SPINK1,-0.3171
TCGA-57-1993-01,SPINK1,-0.8169
TCGA-61-2002-01,SPINK1,-0.8169
TCGA-24-1428-01,SPINK1,-0.2566
TCGA-29-2427-01,SPINK1,-0.8169
TCGA-09-2051-01,SPINK1,-0.7256
TCGA-04-1348-01,SPINK1,-0.8169
TCGA-24-2023-01,SPINK1,-0.174
TCGA-29-1763-01,SPINK1,-0.8169
TCGA-29-1778-01,SPINK1,-0.8169
TCGA-25-1633-01,SPINK1,-0.3034
TCGA-57-1994-01,SPINK1,-0.8169
TCGA-59-2355-01,SPINK1,-0.4468
TCGA-24-2293-01,SPINK1,-0.8169
TCGA-09-2045-01,SPINK1,-0.8169
TCGA-24-1435-01,SPINK1,-0.6452
TCGA-25-2399-01,SPINK1,-0.8169
TCGA-25-1626-01,SPINK1,-0.1126
TCGA-25-1313-01,SPINK1,-0.3174
TCGA-61-1736-01,SPINK1,-0.8169
TCGA-31-1959-01,SPINK1,-0.0914
TCGA-29-1710-01,SPINK1,-0.8169
TCGA-13-0916-01,SPINK1,-0.8169
TCGA-13-0799-01,SPINK1,-0.7265
TCGA-29-1785-01,SPINK1,-0.2558
TCGA-25-1628-01,SPINK1,-0.8169
TCGA-24-1549-01,SPINK1,-0.8169
TCGA-59-2354-01,SPINK1,-0.8169
TCGA-61-1907-01,SPINK1,-0.8169
TCGA-61-1741-01,SPINK1,-0.8169
TCGA-36-1570-01,SPINK1,-0.8169
TCGA-13-2060-01,SPINK1,-0.8169
TCGA-24-1553-01,SPINK1,-0.8169
TCGA-25-2404-01,SPINK1,1.0075
TCGA-24-2261-01,SPINK1,-0.8169
TCGA-13-1498-01,SPINK1,-0.462
TCGA-24-1850-01,SPINK1,1.3446
TCGA-24-1424-01,SPINK1,-0.216
TCGA-59-2350-01,SPINK1,-0.8169
TCGA-23-2084-01,SPINK1,-0.8169
TCGA-25-1319-01,SPINK1,-0.8169
TCGA-61-2095-01,SPINK1,0.4616
TCGA-24-1563-01,SPINK1,-0.8169
TCGA-25-2401-01,SPINK1,-0.2068
TCGA-29-1697-01,SPINK1,2.0384
TCGA-23-1123-01,SPINK1,-0.8169
TCGA-13-1411-01,SPINK1,-0.8169
TCGA-61-1743-01,SPINK1,-0.8169
TCGA-24-2026-01,SPINK1,-0.8169
TCGA-29-1784-01,SPINK1,-0.8169
TCGA-23-1120-01,SPINK1,-0.8169
TCGA-24-1545-01,SPINK1,-0.7034
TCGA-24-1548-01,SPINK1,-0.8169
TCGA-25-2396-01,SPINK1,-0.8169
TCGA-36-1578-01,SPINK1,-0.706
TCGA-24-2290-01,SPINK1,-0.6178
TCGA-24-1924-01,SPINK1,-0.4758
TCGA-25-1322-01,SPINK1,-0.7032
TCGA-24-2288-01,SPINK1,-0.8169
TCGA-29-1699-01,SPINK1,-0.8169
TCGA-61-2012-01,SPINK1,0.1183
TCGA-30-1860-01,SPINK1,0.3035
TCGA-13-1507-01,SPINK1,-0.0584
TCGA-24-1930-01,SPINK1,-0.8169
TCGA-24-2281-01,SPINK1,-0.5953
TCGA-29-2428-01,SPINK1,-0.5477
TCGA-24-1556-01,SPINK1,-0.8169
TCGA-61-1740-01,SPINK1,-0.8169
TCGA-31-1953-01,SPINK1,-0.8169
TCGA-24-1436-01,SPINK1,-0.8169
TCGA-13-1511-01,SPINK1,-0.6814
TCGA-23-1029-01,SPINK1,-0.8169
TCGA-24-1551-01,SPINK1,-0.8169
TCGA-24-1413-01,SPINK1,-0.8169
TCGA-09-1666-01,SPINK1,-0.8169
TCGA-24-1847-01,SPINK1,-0.8169
TCGA-09-1668-01,SPINK1,-0.8169
TCGA-25-1623-01,SPINK1,-0.8169
TCGA-31-1951-01,SPINK1,-0.4735
TCGA-61-2113-01,SPINK1,0.3133
TCGA-09-1667-01,SPINK1,-0.8169
TCGA-36-1581-01,SPINK1,-0.6784
TCGA-04-1357-01,SPINK1,-0.8169
TCGA-24-2262-01,SPINK1,-0.2548
TCGA-61-2104-01,SPINK1,0.3222
TCGA-59-2352-01,SPINK1,-0.8169
TCGA-24-1417-01,SPINK1,-0.3744
TCGA-24-1842-01,SPINK1,-0.2601
TCGA-31-1956-01,SPINK1,-0.8169
TCGA-24-2267-01,SPINK1,-0.8169
TCGA-29-1781-01,SPINK1,-0.8169
TCGA-61-2094-01,SPINK1,-0.8169
TCGA-24-1846-01,SPINK1,-0.8169
TCGA-25-1634-01,SPN,-1.7209
TCGA-09-0369-01,SPN,-1.08
TCGA-09-0364-01,SPN,-2.5889
TCGA-09-0367-01,SPN,0.097
TCGA-04-1364-01,SPN,-2.1975
TCGA-30-1861-01,SPN,-1.1947
TCGA-VG-A8LO-01,SPN,-0.2389
TCGA-61-2092-01,SPN,-1.608
TCGA-04-1519-01,SPN,-1.4501
TCGA-25-1632-01,SPN,-1.8893
TCGA-29-1702-01,SPN,0.1267
TCGA-OY-A56Q-01,SPN,-1.636
TCGA-61-2088-01,SPN,-0.5506
TCGA-24-1430-01,SPN,-2.2486
TCGA-61-2098-01,SPN,-2.1684
TCGA-25-1871-01,SPN,0.2504
TCGA-59-2363-01,SPN,-0.915
TCGA-25-1321-01,SPN,-0.2665
TCGA-24-0975-01,SPN,0.5931
TCGA-04-1362-01,SPN,-0.3468
TCGA-61-2101-01,SPN,-0.8366
TCGA-13-0800-01,SPN,-2.4208
TCGA-36-1577-01,SPN,-1.434
TCGA-24-1419-01,SPN,-2.2152
TCGA-61-2102-01,SPN,-2.1785
TCGA-57-1582-01,SPN,-0.6606
TCGA-24-1552-01,SPN,-1.7575
TCGA-09-1674-01,SPN,-2.4372
TCGA-24-2024-01,SPN,-0.8826
TCGA-29-1705-01,SPN,0.1873
TCGA-61-1728-01,SPN,-0.4064
TCGA-10-0928-01,SPN,-0.6009
TCGA-24-1103-01,SPN,-1.4187
TCGA-25-1870-01,SPN,0.1461
TCGA-23-1109-01,SPN,0.9278
TCGA-30-1891-01,SPN,0.44
TCGA-24-1544-01,SPN,-1.8413
TCGA-61-2009-01,SPN,-0.7911
TCGA-29-1770-01,SPN,-0.5664
TCGA-23-1114-01,SPN,-2.0043
TCGA-29-1691-01,SPN,0.3841
TCGA-61-1914-01,SPN,-1.0213
TCGA-13-0924-01,SPN,0.5807
TCGA-59-A5PD-01,SPN,0.0326
TCGA-61-1900-01,SPN,-1.0748
TCGA-24-2254-01,SPN,0.6798
TCGA-30-1857-01,SPN,1.0788
TCGA-25-2397-01,SPN,-0.1403
TCGA-09-1659-01,SPN,-0.6024
TCGA-24-1844-01,SPN,-1.5386
TCGA-13-0899-01,SPN,-0.6253
TCGA-24-1616-01,SPN,-1.127
TCGA-25-1627-01,SPN,-0.467
TCGA-13-0913-01,SPN,-0.1847
TCGA-30-1718-01,SPN,0.0025
TCGA-3P-A9WA-01,SPN,-0.6132
TCGA-24-2038-01,SPN,-0.0192
TCGA-13-1405-01,SPN,0.3945
TCGA-24-1557-01,SPN,-0.2727
TCGA-13-0730-01,SPN,-0.8289
TCGA-13-1481-01,SPN,0.1164
TCGA-61-1733-01,SPN,-1.1819
TCGA-20-1684-01,SPN,-1.4266
TCGA-29-1701-01,SPN,-0.4669
TCGA-23-1027-01,SPN,0.0154
TCGA-61-2008-01,SPN,0.2826
TCGA-36-1571-01,SPN,-1.8627
TCGA-25-1630-01,SPN,0.9931
TCGA-29-1696-01,SPN,-0.7037
TCGA-29-1690-01,SPN,1.8287
TCGA-24-1843-01,SPN,0.8294
TCGA-23-2081-01,SPN,-1.0639
TCGA-24-1558-01,SPN,-1.9503
TCGA-23-1111-01,SPN,-1.9959
TCGA-24-1555-01,SPN,-0.8816
TCGA-25-1635-01,SPN,0.9893
TCGA-29-1694-01,SPN,0.325
TCGA-25-2393-01,SPN,-0.0736
TCGA-24-1474-01,SPN,0.2435
TCGA-25-1328-01,SPN,0.8709
TCGA-25-2400-01,SPN,0.1547
TCGA-61-2110-01,SPN,0.0813
TCGA-25-1312-01,SPN,-0.1618
TCGA-24-1546-01,SPN,1.1179
TCGA-30-1855-01,SPN,0.9053
TCGA-61-1910-01,SPN,-0.7165
TCGA-09-1673-01,SPN,0.3439
TCGA-24-2033-01,SPN,-0.5401
TCGA-24-1427-01,SPN,0.9793
TCGA-09-2054-01,SPN,0.5471
TCGA-61-2109-01,SPN,0.1257
TCGA-29-A5NZ-01,SPN,-0.3069
TCGA-25-1317-01,SPN,-0.5948
TCGA-13-1403-01,SPN,-1.8494
TCGA-29-2425-01,SPN,-0.5283
TCGA-13-A5FT-01,SPN,-0.8553
TCGA-61-2097-01,SPN,0.1918
TCGA-20-1685-01,SPN,0.4404
TCGA-57-1584-01,SPN,-0.1487
TCGA-61-2016-01,SPN,0.3889
TCGA-10-0936-01,SPN,1.1906
TCGA-30-1862-01,SPN,-0.2938
TCGA-24-1928-01,SPN,-0.3254
TCGA-25-1316-01,SPN,0.0003
TCGA-24-1425-01,SPN,0.7728
TCGA-25-1318-01,SPN,-0.2933
TCGA-13-1512-01,SPN,-0.5185
TCGA-24-1418-01,SPN,-0.3466
TCGA-24-2027-01,SPN,0.1039
TCGA-13-0920-01,SPN,-0.9644
TCGA-24-2297-01,SPN,-1.1887
TCGA-5X-AA5U-01,SPN,-1.4523
TCGA-29-1783-01,SPN,0.3065
TCGA-24-2271-01,SPN,0.9506
TCGA-23-1023-01,SPN,0.6279
TCGA-29-1693-01,SPN,-1.0627
TCGA-24-2035-01,SPN,1.0962
TCGA-25-2391-01,SPN,0.2097
TCGA-23-1809-01,SPN,0.1374
TCGA-24-2020-01,SPN,-1.7473
TCGA-04-1365-01,SPN,0.6886
TCGA-25-1315-01,SPN,-2.5803
TCGA-13-0890-01,SPN,0.3673
TCGA-20-1683-01,SPN,3.2663
TCGA-61-2111-01,SPN,0.2148
TCGA-24-1567-01,SPN,-1.7309
TCGA-24-1469-01,SPN,-0.2452
TCGA-61-1721-01,SPN,0.1092
TCGA-20-1682-01,SPN,0.5774
TCGA-61-1998-01,SPN,0.2446
TCGA-29-1762-01,SPN,-1.0887
TCGA-13-1506-01,SPN,0.2554
TCGA-59-2348-01,SPN,-0.7322
TCGA-24-1416-01,SPN,0.5175
TCGA-57-1583-01,SPN,-1.0537
TCGA-57-1585-01,SPN,1.1019
TCGA-61-2000-01,SPN,0.2043
TCGA-24-1560-01,SPN,-1.1152
TCGA-13-1497-01,SPN,-0.46
TCGA-25-1625-01,SPN,0.4443
TCGA-25-1323-01,SPN,-0.9474
TCGA-36-1575-01,SPN,-2.1285
TCGA-25-1324-01,SPN,-0.3089
TCGA-09-0366-01,SPN,0.9394
TCGA-23-2077-01,SPN,-0.1179
TCGA-25-2409-01,SPN,0.3257
TCGA-61-1725-01,SPN,-0.3233
TCGA-29-1698-01,SPN,0.2252
TCGA-25-1329-01,SPN,0.5694
TCGA-31-1944-01,SPN,0.3301
TCGA-24-1463-01,SPN,0.2148
TCGA-24-2019-01,SPN,0.4366
TCGA-23-1026-01,SPN,0.4166
TCGA-61-2003-01,SPN,1.4824
TCGA-25-1326-01,SPN,-0.0897
TCGA-31-1950-01,SPN,-0.2062
TCGA-09-1669-01,SPN,0.5108
TCGA-29-1761-01,SPN,0.0468
TCGA-24-2289-01,SPN,0.6069
TCGA-61-1738-01,SPN,-0.8468
TCGA-36-1574-01,SPN,-0.4511
TCGA-13-0897-01,SPN,0.0129
TCGA-09-2044-01,SPN,0.026
TCGA-24-1562-01,SPN,0.9254
TCGA-13-1505-01,SPN,0.0136
TCGA-24-1467-01,SPN,0.2605
TCGA-29-1776-01,SPN,0.0742
TCGA-09-1662-01,SPN,0.6431
TCGA-61-1917-01,SPN,0.2316
TCGA-24-1849-01,SPN,1.3605
TCGA-13-0801-01,SPN,1.0685
TCGA-25-1314-01,SPN,-0.1278
TCGA-25-2398-01,SPN,-0.0778
TCGA-36-1569-01,SPN,1.4282
TCGA-23-2078-01,SPN,1.3803
TCGA-24-1564-01,SPN,0.787
TCGA-29-1688-01,SPN,0.5213
TCGA-25-2392-01,SPN,0.903
TCGA-24-2298-01,SPN,-0.9163
TCGA-61-1737-01,SPN,-0.5841
TCGA-24-1423-01,SPN,-0.4722
TCGA-24-1603-01,SPN,-1.1769
TCGA-13-0893-01,SPN,-0.0532
TCGA-13-1410-01,SPN,-0.1263
TCGA-WR-A838-01,SPN,-1.9776
TCGA-23-1122-01,SPN,0.0347
TCGA-24-1434-01,SPN,0.1813
TCGA-24-1550-01,SPN,-0.3131
TCGA-61-1918-01,SPN,0.471
TCGA-61-1919-01,SPN,0.3166
TCGA-61-1724-01,SPN,-0.2596
TCGA-OY-A56P-01,SPN,-1.9547
TCGA-25-1320-01,SPN,-0.0947
TCGA-36-1580-01,SPN,0.8924
TCGA-61-1995-01,SPN,1.1858
TCGA-04-1514-01,SPN,-1.1459
TCGA-25-1631-01,SPN,-0.8359
TCGA-29-1703-01,SPN,-0.1613
TCGA-20-1687-01,SPN,0.43
TCGA-29-1695-01,SPN,0.0513
TCGA-59-2351-01,SPN,1.0237
TCGA-29-1711-01,SPN,0.6137
TCGA-36-1568-01,SPN,0.5502
TCGA-24-1604-01,SPN,-0.4172
TCGA-09-1670-01,SPN,0.8249
TCGA-36-1576-01,SPN,1.109
TCGA-25-2042-01,SPN,0.6373
TCGA-31-1946-01,SPN,0.2366
TCGA-57-1993-01,SPN,0.8193
TCGA-61-2002-01,SPN,1.3459
TCGA-24-1428-01,SPN,0.6151
TCGA-29-2427-01,SPN,1.6793
TCGA-09-2051-01,SPN,0.1617
TCGA-04-1348-01,SPN,0.7534
TCGA-24-2023-01,SPN,-0.5132
TCGA-29-1763-01,SPN,-0.0014
TCGA-29-1778-01,SPN,0.8129
TCGA-25-1633-01,SPN,0.3159
TCGA-57-1994-01,SPN,0.956
TCGA-59-2355-01,SPN,-0.0428
TCGA-24-2293-01,SPN,1.0901
TCGA-09-2045-01,SPN,-0.1767
TCGA-24-1435-01,SPN,-0.0271
TCGA-25-2399-01,SPN,0.4095
TCGA-25-1626-01,SPN,1.719
TCGA-25-1313-01,SPN,0.1007
TCGA-61-1736-01,SPN,0.9268
TCGA-31-1959-01,SPN,0.6027
TCGA-29-1710-01,SPN,1.9695
TCGA-13-0916-01,SPN,0.0154
TCGA-13-0799-01,SPN,-0.993
TCGA-29-1785-01,SPN,0.9674
TCGA-25-1628-01,SPN,1.2686
TCGA-24-1549-01,SPN,0.4896
TCGA-59-2354-01,SPN,0.9968
