SAMPLE_ID,cyt,zsc
TCGA-US-A776-01,SERPINE1,-1.7199
TCGA-S4-A8RO-01,SERPINE1,-0.1918
TCGA-RB-AA9M-01,SERPINE1,-0.0612
TCGA-2J-AAB9-01,SERPINE1,0.6814
TCGA-3E-AAAY-01,SERPINE1,0.4745
TCGA-HZ-A49H-01,SERPINE1,0.8988
TCGA-IB-AAUU-01,SERPINE1,-0.4725
TCGA-HV-A5A4-01,SERPINE1,-0.3462
TCGA-HZ-7925-01,SERPINE1,1.2164
TCGA-F2-6879-01,SERPINE1,-0.7204
TCGA-3A-A9IH-01,SERPINE1,-0.4371
TCGA-IB-AAUW-01,SERPINE1,0.4439
TCGA-HZ-7922-01,SERPINE1,0.478
TCGA-XN-A8T5-01,SERPINE1,0.9636
TCGA-IB-7885-01,SERPINE1,-0.2252
TCGA-IB-AAUM-01,SERPINE1,-0.6978
TCGA-2J-AABU-01,SERPINE1,1.7775
TCGA-PZ-A5RE-01,SERPINE1,0.4391
TCGA-HV-A5A5-01,SERPINE1,-0.4467
TCGA-IB-7890-01,SERPINE1,0.8338
TCGA-HV-A7OL-01,SERPINE1,-0.9488
TCGA-HZ-A49G-01,SERPINE1,0.1605
TCGA-IB-AAUP-01,SERPINE1,-0.2309
TCGA-IB-A6UF-01,SERPINE1,0.2977
TCGA-YH-A8SY-01,SERPINE1,-0.1076
TCGA-3A-A9IX-01,SERPINE1,0.5159
TCGA-2J-AAB1-01,SERPINE1,-0.3221
TCGA-2J-AAB4-01,SERPINE1,-0.3331
TCGA-HV-AA8V-01,SERPINE1,-0.2159
TCGA-2L-AAQI-01,SERPINE1,-0.8556
TCGA-IB-A5SO-01,SERPINE1,0.6243
TCGA-IB-7647-01,SERPINE1,0.36
TCGA-Q3-A5QY-01,SERPINE1,1.3544
TCGA-FB-A4P6-01,SERPINE1,0.155
TCGA-US-A774-01,SERPINE1,-0.043
TCGA-L1-A7W4-01,SERPINE1,1.0292
TCGA-2J-AABR-01,SERPINE1,1.051
TCGA-F2-A44H-01,SERPINE1,-0.2517
TCGA-IB-AAUT-01,SERPINE1,-0.2084
TCGA-HZ-A77O-01,SERPINE1,1.2034
TCGA-HZ-7924-01,SERPINE1,-1.9789
TCGA-IB-AAUS-01,SERPINE1,0.9209
TCGA-F2-7276-01,SERPINE1,1.704
TCGA-HZ-A49I-01,SERPINE1,0.4731
TCGA-2J-AABF-01,SERPINE1,-0.6436
TCGA-IB-AAUO-01,SERPINE1,-1.1366
TCGA-IB-AAUQ-01,SERPINE1,1.1114
TCGA-XN-A8T3-01,SERPINE1,0.5841
TCGA-IB-AAUN-01,SERPINE1,0.7169
TCGA-HZ-8519-01,SERPINE1,0.1878
TCGA-IB-7888-01,SERPINE1,0.5325
TCGA-YB-A89D-01,SERPINE1,0.2247
TCGA-HZ-A4BK-01,SERPINE1,-0.2804
TCGA-IB-AAUR-01,SERPINE1,1.0718
TCGA-F2-7273-01,SERPINE1,1.4621
TCGA-HZ-A77Q-01,SERPINE1,1.1867
TCGA-Z5-AAPL-01,SERPINE1,0.6315
TCGA-IB-8126-01,SERPINE1,0.567
TCGA-IB-7649-01,SERPINE1,-0.556
TCGA-IB-7652-01,SERPINE1,-0.2615
TCGA-HZ-A4BH-01,SERPINE1,1.3698
TCGA-3A-A9IB-01,SERPINE1,0.2446
TCGA-HZ-7920-01,SERPINE1,0.9802
TCGA-IB-7645-01,SERPINE1,1.4906
TCGA-HZ-8005-01,SERPINE1,1.6227
TCGA-2J-AABP-01,SERPINE1,1.6287
TCGA-IB-A7LX-01,SERPINE1,0.1919
TCGA-HZ-8636-01,SERPINE1,0.2883
TCGA-IB-8127-01,SERPINE1,0.8977
TCGA-HZ-8638-01,SERPINE1,-2.3325
TCGA-HZ-8315-01,SERPINE1,0.7694
TCGA-HZ-7926-01,SERPINE1,0.4218
TCGA-HZ-7918-01,SERPINE1,-0.1388
TCGA-H6-8124-01,SERPINE1,1.9217
TCGA-FB-A7DR-01,SERPINE1,0.1315
TCGA-HZ-8002-01,SERPINE1,0.8967
TCGA-IB-7891-01,SERPINE1,0.107
TCGA-F2-A7TX-01,SERPINE1,0.2287
TCGA-HZ-7919-01,SERPINE1,0.4159
TCGA-HZ-8003-01,SERPINE1,0.033
TCGA-IB-A5SS-01,SERPINE1,1.2384
TCGA-IB-7897-01,SERPINE1,1.0583
TCGA-HZ-7923-01,SERPINE1,0.7835
TCGA-IB-7886-01,SERPINE1,0.1421
TCGA-IB-7893-01,SERPINE1,0.4758
TCGA-IB-7651-01,SERPINE1,0.8139
TCGA-2J-AAB6-01,SERPINE1,0.3452
TCGA-IB-7646-01,SERPINE1,1.7339
TCGA-HZ-8637-01,SERPINE1,-0.4022
TCGA-HV-A7OP-01,SH2B3,-5.1325
TCGA-2L-AAQL-01,SH2B3,-0.446
TCGA-2J-AABV-01,SH2B3,-1.0698
TCGA-HV-AA8X-01,SH2B3,-1.8531
TCGA-FB-AAQ0-01,SH2B3,-1.3117
TCGA-3A-A9J0-01,SH2B3,-0.9925
TCGA-FB-AAQ1-01,SH2B3,-0.1912
TCGA-HZ-A8P1-01,SH2B3,-1.7878
TCGA-3A-A9I5-01,SH2B3,-1.696
TCGA-US-A779-01,SH2B3,-1.0842
TCGA-FB-AAQ6-01,SH2B3,-0.6193
TCGA-HZ-A8P0-01,SH2B3,0.2305
TCGA-3A-A9IJ-01,SH2B3,-1.9986
TCGA-3A-A9IR-01,SH2B3,-1.5226
TCGA-LB-A8F3-01,SH2B3,-0.2959
TCGA-LB-A7SX-01,SH2B3,-1.7334
TCGA-3E-AAAZ-01,SH2B3,-1.0561
TCGA-2L-AAQM-01,SH2B3,-0.4377
TCGA-FB-AAPQ-01,SH2B3,-1.1947
TCGA-US-A77G-01,SH2B3,-1.1458
TCGA-2J-AABO-01,SH2B3,-0.5271
TCGA-FB-AAQ3-01,SH2B3,-1.6353
TCGA-HV-A5A6-01,SH2B3,-0.4794
TCGA-2L-AAQE-01,SH2B3,-0.3388
TCGA-FB-AAPU-01,SH2B3,-1.5694
TCGA-3A-A9IN-01,SH2B3,0.4431
TCGA-2L-AAQJ-01,SH2B3,0.2983
TCGA-HZ-8001-01,SH2B3,0.8119
TCGA-RL-AAAS-01,SH2B3,0.3813
TCGA-HZ-A9TJ-01,SH2B3,-0.677
TCGA-2J-AABA-01,SH2B3,-0.0459
TCGA-HZ-A77P-01,SH2B3,0.1342
TCGA-IB-7889-01,SH2B3,0.1272
TCGA-FB-A5VM-01,SH2B3,-0.2954
TCGA-3A-A9I9-01,SH2B3,-0.4966
TCGA-OE-A75W-01,SH2B3,-1.7069
TCGA-Q3-AA2A-01,SH2B3,-0.2449
TCGA-IB-7887-01,SH2B3,-0.7616
TCGA-FB-AAPS-01,SH2B3,0.8895
TCGA-HV-A5A3-01,SH2B3,-1.4688
TCGA-2J-AABH-01,SH2B3,-0.7383
TCGA-HZ-7289-01,SH2B3,-1.3422
TCGA-3A-A9IS-01,SH2B3,0.6553
TCGA-IB-A7M4-01,SH2B3,-0.6333
TCGA-FB-A78T-01,SH2B3,-0.8419
TCGA-3A-A9IV-01,SH2B3,0.7626
TCGA-3A-A9IO-01,SH2B3,0.1193
TCGA-FB-AAPZ-01,SH2B3,0.3468
TCGA-IB-A5ST-01,SH2B3,0.7885
TCGA-H6-A45N-01,SH2B3,-0.033
TCGA-2L-AAQA-01,SH2B3,-0.9613
TCGA-2J-AABT-01,SH2B3,0.383
TCGA-US-A77E-01,SH2B3,-0.595
TCGA-F2-6880-01,SH2B3,0.3819
TCGA-2J-AABE-01,SH2B3,-0.3109
TCGA-FB-AAPP-01,SH2B3,-3.1695
TCGA-M8-A5N4-01,SH2B3,0.2383
TCGA-RB-A7B8-01,SH2B3,-0.0616
TCGA-3A-A9IC-01,SH2B3,-0.074
TCGA-3A-A9IZ-01,SH2B3,-0.4759
TCGA-H8-A6C1-01,SH2B3,0.0255
TCGA-IB-AAUV-01,SH2B3,1.0382
TCGA-YY-A8LH-01,SH2B3,-1.3975
TCGA-FB-A545-01,SH2B3,0.0301
TCGA-2J-AAB8-01,SH2B3,-0.783
TCGA-2J-AABI-01,SH2B3,0.4695
TCGA-F2-A44G-01,SH2B3,-0.3118
TCGA-F2-A8YN-01,SH2B3,-0.7755
TCGA-3A-A9IU-01,SH2B3,-0.1116
TCGA-US-A77J-01,SH2B3,0.605
TCGA-3A-A9IL-01,SH2B3,0.2822
TCGA-FB-AAPY-01,SH2B3,0.1217
TCGA-XD-AAUG-01,SH2B3,0.8852
TCGA-FB-A4P5-01,SH2B3,0.4577
TCGA-XD-AAUI-01,SH2B3,0.0413
TCGA-IB-A5SQ-01,SH2B3,0.6229
TCGA-IB-A6UG-01,SH2B3,-0.5362
TCGA-FB-AAQ2-01,SH2B3,-1.1049
TCGA-HZ-8317-01,SH2B3,0.6145
TCGA-XD-AAUL-01,SH2B3,0.1235
TCGA-S4-A8RM-01,SH2B3,-0.6329
TCGA-XD-AAUH-01,SH2B3,1.0821
TCGA-2J-AABK-01,SH2B3,-1.1572
TCGA-IB-7644-01,SH2B3,-0.6947
TCGA-LB-A9Q5-01,SH2B3,0.4484
TCGA-S4-A8RP-01,SH2B3,0.0157
TCGA-3A-A9I7-01,SH2B3,-0.0936
TCGA-IB-A5SP-01,SH2B3,-1.1694
TCGA-US-A776-01,SH2B3,-2.1788
TCGA-S4-A8RO-01,SH2B3,0.1425
TCGA-RB-AA9M-01,SH2B3,0.2407
TCGA-2J-AAB9-01,SH2B3,0.2599
TCGA-3E-AAAY-01,SH2B3,0.7457
TCGA-HZ-A49H-01,SH2B3,0.3364
TCGA-IB-AAUU-01,SH2B3,-0.5036
TCGA-HV-A5A4-01,SH2B3,-0.3074
TCGA-HZ-7925-01,SH2B3,0.7704
TCGA-F2-6879-01,SH2B3,-1.1065
TCGA-3A-A9IH-01,SH2B3,-0.7431
TCGA-IB-AAUW-01,SH2B3,0.7444
TCGA-HZ-7922-01,SH2B3,-0.074
TCGA-XN-A8T5-01,SH2B3,1.1969
TCGA-IB-7885-01,SH2B3,0.5579
TCGA-IB-AAUM-01,SH2B3,-0.2137
TCGA-2J-AABU-01,SH2B3,-0.5486
TCGA-PZ-A5RE-01,SH2B3,-0.0674
TCGA-HV-A5A5-01,SH2B3,0.5444
TCGA-IB-7890-01,SH2B3,1.0474
TCGA-HV-A7OL-01,SH2B3,-1.1562
TCGA-HZ-A49G-01,SH2B3,0.7404
TCGA-IB-AAUP-01,SH2B3,0.6186
TCGA-IB-A6UF-01,SH2B3,-0.8799
TCGA-YH-A8SY-01,SH2B3,-0.4661
TCGA-3A-A9IX-01,SH2B3,1.0355
TCGA-2J-AAB1-01,SH2B3,-0.8436
TCGA-2J-AAB4-01,SH2B3,0.0749
TCGA-HV-AA8V-01,SH2B3,-0.122
TCGA-2L-AAQI-01,SH2B3,-0.1535
TCGA-IB-A5SO-01,SH2B3,0.5682
TCGA-IB-7647-01,SH2B3,1.5547
TCGA-Q3-A5QY-01,SH2B3,1.2955
TCGA-FB-A4P6-01,SH2B3,0.3247
TCGA-US-A774-01,SH2B3,0.4387
TCGA-L1-A7W4-01,SH2B3,-0.2374
TCGA-2J-AABR-01,SH2B3,0.7271
TCGA-F2-A44H-01,SH2B3,0.9588
TCGA-IB-AAUT-01,SH2B3,0.9418
TCGA-HZ-A77O-01,SH2B3,-0.5728
TCGA-HZ-7924-01,SH2B3,0.0974
TCGA-IB-AAUS-01,SH2B3,1.7174
TCGA-F2-7276-01,SH2B3,1.4812
TCGA-HZ-A49I-01,SH2B3,0.0545
TCGA-2J-AABF-01,SH2B3,0.884
TCGA-IB-AAUO-01,SH2B3,-0.2777
TCGA-IB-AAUQ-01,SH2B3,-0.0841
TCGA-XN-A8T3-01,SH2B3,0.6107
TCGA-IB-AAUN-01,SH2B3,-0.6028
TCGA-HZ-8519-01,SH2B3,1.0639
TCGA-IB-7888-01,SH2B3,0.7829
TCGA-YB-A89D-01,SH2B3,0.1845
TCGA-HZ-A4BK-01,SH2B3,0.1153
TCGA-IB-AAUR-01,SH2B3,1.8136
TCGA-F2-7273-01,SH2B3,1.7839
TCGA-HZ-A77Q-01,SH2B3,1.0208
TCGA-Z5-AAPL-01,SH2B3,1.5415
TCGA-IB-8126-01,SH2B3,1.3328
TCGA-IB-7649-01,SH2B3,0.5351
TCGA-IB-7652-01,SH2B3,0.6074
TCGA-HZ-A4BH-01,SH2B3,1.1465
TCGA-3A-A9IB-01,SH2B3,1.2379
TCGA-HZ-7920-01,SH2B3,1.3053
TCGA-IB-7645-01,SH2B3,1.5531
TCGA-HZ-8005-01,SH2B3,-0.3225
TCGA-2J-AABP-01,SH2B3,2.0866
TCGA-IB-A7LX-01,SH2B3,-1.4964
TCGA-HZ-8636-01,SH2B3,0.1748
TCGA-IB-8127-01,SH2B3,0.1646
TCGA-HZ-8638-01,SH2B3,-0.3654
TCGA-HZ-8315-01,SH2B3,0.6442
TCGA-HZ-7926-01,SH2B3,0.2009
TCGA-HZ-7918-01,SH2B3,1.0645
TCGA-H6-8124-01,SH2B3,-0.5776
TCGA-FB-A7DR-01,SH2B3,0.5036
TCGA-HZ-8002-01,SH2B3,0.999
TCGA-IB-7891-01,SH2B3,0.7635
TCGA-F2-A7TX-01,SH2B3,1.1577
TCGA-HZ-7919-01,SH2B3,0.3698
TCGA-HZ-8003-01,SH2B3,1.4264
TCGA-IB-A5SS-01,SH2B3,0.4078
TCGA-IB-7897-01,SH2B3,1.6262
TCGA-HZ-7923-01,SH2B3,1.4951
TCGA-IB-7886-01,SH2B3,-0.0632
TCGA-IB-7893-01,SH2B3,0.3673
TCGA-IB-7651-01,SH2B3,1.3605
TCGA-2J-AAB6-01,SH2B3,-0.1549
TCGA-IB-7646-01,SH2B3,0.9715
TCGA-HZ-8637-01,SH2B3,1.5663
TCGA-HV-A7OP-01,SH2D1A,-3.1138
TCGA-2L-AAQL-01,SH2D1A,-0.3229
TCGA-2J-AABV-01,SH2D1A,-0.6875
TCGA-HV-AA8X-01,SH2D1A,-1.9148
TCGA-FB-AAQ0-01,SH2D1A,-1.1418
TCGA-3A-A9J0-01,SH2D1A,-0.49
TCGA-FB-AAQ1-01,SH2D1A,-0.8122
TCGA-HZ-A8P1-01,SH2D1A,-0.7956
TCGA-3A-A9I5-01,SH2D1A,-0.6949
TCGA-US-A779-01,SH2D1A,-1.3735
TCGA-FB-AAQ6-01,SH2D1A,-1.3709
TCGA-HZ-A8P0-01,SH2D1A,-0.1597
TCGA-3A-A9IJ-01,SH2D1A,-2.7466
TCGA-3A-A9IR-01,SH2D1A,-0.7375
TCGA-LB-A8F3-01,SH2D1A,-1.6355
TCGA-LB-A7SX-01,SH2D1A,-0.4046
TCGA-3E-AAAZ-01,SH2D1A,-0.6706
TCGA-2L-AAQM-01,SH2D1A,-0.9143
TCGA-FB-AAPQ-01,SH2D1A,-0.5414
TCGA-US-A77G-01,SH2D1A,-0.6092
TCGA-2J-AABO-01,SH2D1A,-0.1673
TCGA-FB-AAQ3-01,SH2D1A,-0.2675
TCGA-HV-A5A6-01,SH2D1A,-1.7729
TCGA-2L-AAQE-01,SH2D1A,0.7001
TCGA-FB-AAPU-01,SH2D1A,-0.5611
TCGA-3A-A9IN-01,SH2D1A,-0.5836
TCGA-2L-AAQJ-01,SH2D1A,0.3954
TCGA-HZ-8001-01,SH2D1A,1.0424
TCGA-RL-AAAS-01,SH2D1A,1.387
TCGA-HZ-A9TJ-01,SH2D1A,-0.9038
TCGA-2J-AABA-01,SH2D1A,0.184
TCGA-HZ-A77P-01,SH2D1A,0.2488
TCGA-IB-7889-01,SH2D1A,0.9343
TCGA-FB-A5VM-01,SH2D1A,0.4611
TCGA-3A-A9I9-01,SH2D1A,-0.1726
TCGA-OE-A75W-01,SH2D1A,0.2819
TCGA-Q3-AA2A-01,SH2D1A,-1.2289
TCGA-IB-7887-01,SH2D1A,-0.1539
TCGA-FB-AAPS-01,SH2D1A,0.9326
TCGA-HV-A5A3-01,SH2D1A,-1.4108
TCGA-2J-AABH-01,SH2D1A,-1.4266
TCGA-HZ-7289-01,SH2D1A,-2.7518
TCGA-3A-A9IS-01,SH2D1A,-2.0934
TCGA-IB-A7M4-01,SH2D1A,0.7627
TCGA-FB-A78T-01,SH2D1A,-0.8226
TCGA-3A-A9IV-01,SH2D1A,-2.7303
TCGA-3A-A9IO-01,SH2D1A,-1.298
TCGA-FB-AAPZ-01,SH2D1A,0.4665
TCGA-IB-A5ST-01,SH2D1A,0.9875
TCGA-H6-A45N-01,SH2D1A,0.7661
TCGA-2L-AAQA-01,SH2D1A,-0.7333
TCGA-2J-AABT-01,SH2D1A,0.293
TCGA-US-A77E-01,SH2D1A,-1.2357
TCGA-F2-6880-01,SH2D1A,-1.7848
TCGA-2J-AABE-01,SH2D1A,-1.0125
TCGA-FB-AAPP-01,SH2D1A,-3.1138
TCGA-M8-A5N4-01,SH2D1A,-0.5367
TCGA-RB-A7B8-01,SH2D1A,0.005
TCGA-3A-A9IC-01,SH2D1A,-0.6848
TCGA-3A-A9IZ-01,SH2D1A,-1.5424
TCGA-H8-A6C1-01,SH2D1A,-0.2144
TCGA-IB-AAUV-01,SH2D1A,1.1514
TCGA-YY-A8LH-01,SH2D1A,-0.1827
TCGA-FB-A545-01,SH2D1A,-3.1138
TCGA-2J-AAB8-01,SH2D1A,0.4276
TCGA-2J-AABI-01,SH2D1A,-0.0593
TCGA-F2-A44G-01,SH2D1A,-0.5694
TCGA-F2-A8YN-01,SH2D1A,-1.2489
TCGA-3A-A9IU-01,SH2D1A,-0.7068
TCGA-US-A77J-01,SH2D1A,1.5447
TCGA-3A-A9IL-01,SH2D1A,-1.2181
TCGA-FB-AAPY-01,SH2D1A,0.5675
TCGA-XD-AAUG-01,SH2D1A,0.2121
TCGA-FB-A4P5-01,SH2D1A,1.65
TCGA-XD-AAUI-01,SH2D1A,0.498
TCGA-IB-A5SQ-01,SH2D1A,0.3348
TCGA-IB-A6UG-01,SH2D1A,0.3311
TCGA-FB-AAQ2-01,SH2D1A,-0.3047
TCGA-HZ-8317-01,SH2D1A,-0.3096
TCGA-XD-AAUL-01,SH2D1A,-0.8748
TCGA-S4-A8RM-01,SH2D1A,-0.1032
TCGA-XD-AAUH-01,SH2D1A,1.181
TCGA-2J-AABK-01,SH2D1A,-0.0434
TCGA-IB-7644-01,SH2D1A,0.0871
TCGA-LB-A9Q5-01,SH2D1A,-0.2328
TCGA-S4-A8RP-01,SH2D1A,-0.3674
TCGA-3A-A9I7-01,SH2D1A,0.5731
TCGA-IB-A5SP-01,SH2D1A,-0.9626
TCGA-US-A776-01,SH2D1A,-1.3389
TCGA-S4-A8RO-01,SH2D1A,-0.4074
TCGA-RB-AA9M-01,SH2D1A,0.1254
TCGA-2J-AAB9-01,SH2D1A,0.053
TCGA-3E-AAAY-01,SH2D1A,0.7669
TCGA-HZ-A49H-01,SH2D1A,1.0438
TCGA-IB-AAUU-01,SH2D1A,0.0662
TCGA-HV-A5A4-01,SH2D1A,-0.6686
TCGA-HZ-7925-01,SH2D1A,-0.4894
TCGA-F2-6879-01,SH2D1A,-0.8445
TCGA-3A-A9IH-01,SH2D1A,-0.6811
TCGA-IB-AAUW-01,SH2D1A,0.584
TCGA-HZ-7922-01,SH2D1A,0.2657
TCGA-XN-A8T5-01,SH2D1A,1.565
TCGA-IB-7885-01,SH2D1A,0.5699
TCGA-IB-AAUM-01,SH2D1A,0.3975
TCGA-2J-AABU-01,SH2D1A,-0.2362
TCGA-PZ-A5RE-01,SH2D1A,-0.4679
TCGA-HV-A5A5-01,SH2D1A,0.4264
TCGA-IB-7890-01,SH2D1A,-0.7919
TCGA-HV-A7OL-01,SH2D1A,1.0953
TCGA-HZ-A49G-01,SH2D1A,0.7512
TCGA-IB-AAUP-01,SH2D1A,2.0135
TCGA-IB-A6UF-01,SH2D1A,-1.5977
TCGA-YH-A8SY-01,SH2D1A,-0.8155
TCGA-3A-A9IX-01,SH2D1A,1.2912
TCGA-2J-AAB1-01,SH2D1A,-0.2811
TCGA-2J-AAB4-01,SH2D1A,0.0467
TCGA-HV-AA8V-01,SH2D1A,-0.3853
TCGA-2L-AAQI-01,SH2D1A,-0.7236
TCGA-IB-A5SO-01,SH2D1A,0.9791
TCGA-IB-7647-01,SH2D1A,1.1952
TCGA-Q3-A5QY-01,SH2D1A,2.2072
TCGA-FB-A4P6-01,SH2D1A,0.5328
TCGA-US-A774-01,SH2D1A,0.1347
TCGA-L1-A7W4-01,SH2D1A,-1.134
TCGA-2J-AABR-01,SH2D1A,1.0364
TCGA-F2-A44H-01,SH2D1A,-0.5341
TCGA-IB-AAUT-01,SH2D1A,1.2231
TCGA-HZ-A77O-01,SH2D1A,-0.7298
TCGA-HZ-7924-01,SH2D1A,0.4844
TCGA-IB-AAUS-01,SH2D1A,1.095
TCGA-F2-7276-01,SH2D1A,1.1747
TCGA-HZ-A49I-01,SH2D1A,-0.0504
TCGA-2J-AABF-01,SH2D1A,0.3721
TCGA-IB-AAUO-01,SH2D1A,-0.4094
TCGA-IB-AAUQ-01,SH2D1A,-0.5854
TCGA-XN-A8T3-01,SH2D1A,0.1791
TCGA-IB-AAUN-01,SH2D1A,-0.7174
TCGA-HZ-8519-01,SH2D1A,0.9956
TCGA-IB-7888-01,SH2D1A,1.1145
TCGA-YB-A89D-01,SH2D1A,0.2942
TCGA-HZ-A4BK-01,SH2D1A,0.2654
TCGA-IB-AAUR-01,SH2D1A,2.051
TCGA-F2-7273-01,SH2D1A,0.8998
TCGA-HZ-A77Q-01,SH2D1A,1.0745
TCGA-Z5-AAPL-01,SH2D1A,2.6703
TCGA-IB-8126-01,SH2D1A,1.8651
TCGA-IB-7649-01,SH2D1A,0.9584
TCGA-IB-7652-01,SH2D1A,-0.2857
TCGA-HZ-A4BH-01,SH2D1A,1.0774
TCGA-3A-A9IB-01,SH2D1A,-0.5371
TCGA-HZ-7920-01,SH2D1A,0.8958
TCGA-IB-7645-01,SH2D1A,1.5462
TCGA-HZ-8005-01,SH2D1A,-0.01
TCGA-2J-AABP-01,SH2D1A,0.5682
TCGA-IB-A7LX-01,SH2D1A,-0.2709
TCGA-HZ-8636-01,SH2D1A,0.3444
TCGA-IB-8127-01,SH2D1A,0.8231
TCGA-HZ-8638-01,SH2D1A,0.6283
TCGA-HZ-8315-01,SH2D1A,0.8126
TCGA-HZ-7926-01,SH2D1A,0.4753
TCGA-HZ-7918-01,SH2D1A,1.6228
TCGA-H6-8124-01,SH2D1A,-1.5218
TCGA-FB-A7DR-01,SH2D1A,-0.5282
TCGA-HZ-8002-01,SH2D1A,0.6679
TCGA-IB-7891-01,SH2D1A,1.1532
TCGA-F2-A7TX-01,SH2D1A,0.7668
TCGA-HZ-7919-01,SH2D1A,0.4502
TCGA-HZ-8003-01,SH2D1A,1.0448
TCGA-IB-A5SS-01,SH2D1A,-0.8716
TCGA-IB-7897-01,SH2D1A,1.6666
TCGA-HZ-7923-01,SH2D1A,1.5309
TCGA-IB-7886-01,SH2D1A,0.3574
TCGA-IB-7893-01,SH2D1A,-0.3964
TCGA-IB-7651-01,SH2D1A,0.623
TCGA-2J-AAB6-01,SH2D1A,-1.3217
TCGA-IB-7646-01,SH2D1A,-0.0404
TCGA-HZ-8637-01,SH2D1A,1.6444
TCGA-HV-A7OP-01,SIGLEC10,-1.5019
TCGA-2L-AAQL-01,SIGLEC10,0.2144
TCGA-2J-AABV-01,SIGLEC10,-0.5973
TCGA-HV-AA8X-01,SIGLEC10,-1.6413
TCGA-FB-AAQ0-01,SIGLEC10,-2.3122
TCGA-3A-A9J0-01,SIGLEC10,-0.427
TCGA-FB-AAQ1-01,SIGLEC10,0.5537
TCGA-HZ-A8P1-01,SIGLEC10,-1.4313
TCGA-3A-A9I5-01,SIGLEC10,-0.1654
TCGA-US-A779-01,SIGLEC10,-1.6102
TCGA-FB-AAQ6-01,SIGLEC10,-1.7862
TCGA-HZ-A8P0-01,SIGLEC10,-0.0615
TCGA-3A-A9IJ-01,SIGLEC10,-0.9028
TCGA-3A-A9IR-01,SIGLEC10,-1.2617
TCGA-LB-A8F3-01,SIGLEC10,-1.1409
TCGA-LB-A7SX-01,SIGLEC10,-1.1006
TCGA-3E-AAAZ-01,SIGLEC10,-1.3971
TCGA-2L-AAQM-01,SIGLEC10,-0.8018
TCGA-FB-AAPQ-01,SIGLEC10,-1.6585
TCGA-US-A77G-01,SIGLEC10,-0.4348
TCGA-2J-AABO-01,SIGLEC10,0.0888
TCGA-FB-AAQ3-01,SIGLEC10,-1.1356
TCGA-HV-A5A6-01,SIGLEC10,-0.4428
TCGA-2L-AAQE-01,SIGLEC10,-1.0208
TCGA-FB-AAPU-01,SIGLEC10,-1.9377
TCGA-3A-A9IN-01,SIGLEC10,0.1812
TCGA-2L-AAQJ-01,SIGLEC10,-0.2022
TCGA-HZ-8001-01,SIGLEC10,0.4773
TCGA-RL-AAAS-01,SIGLEC10,0.6634
TCGA-HZ-A9TJ-01,SIGLEC10,-0.9912
TCGA-2J-AABA-01,SIGLEC10,-0.7798
TCGA-HZ-A77P-01,SIGLEC10,-0.5197
TCGA-IB-7889-01,SIGLEC10,0.6995
TCGA-FB-A5VM-01,SIGLEC10,0.6471
TCGA-3A-A9I9-01,SIGLEC10,0.2532
TCGA-OE-A75W-01,SIGLEC10,-0.265
TCGA-Q3-AA2A-01,SIGLEC10,-0.4351
TCGA-IB-7887-01,SIGLEC10,-0.2271
TCGA-FB-AAPS-01,SIGLEC10,0.1999
TCGA-HV-A5A3-01,SIGLEC10,-1.5429
TCGA-2J-AABH-01,SIGLEC10,0.1808
TCGA-HZ-7289-01,SIGLEC10,-2.5874
TCGA-3A-A9IS-01,SIGLEC10,-2.2079
TCGA-IB-A7M4-01,SIGLEC10,-0.3537
TCGA-FB-A78T-01,SIGLEC10,0.0661
TCGA-3A-A9IV-01,SIGLEC10,-0.0293
TCGA-3A-A9IO-01,SIGLEC10,-2.3173
TCGA-FB-AAPZ-01,SIGLEC10,0.0797
TCGA-IB-A5ST-01,SIGLEC10,1.9711
TCGA-H6-A45N-01,SIGLEC10,0.2917
TCGA-2L-AAQA-01,SIGLEC10,-0.3436
TCGA-2J-AABT-01,SIGLEC10,0.5511
TCGA-US-A77E-01,SIGLEC10,-0.4345
TCGA-F2-6880-01,SIGLEC10,-1.267
TCGA-2J-AABE-01,SIGLEC10,-0.26
TCGA-FB-AAPP-01,SIGLEC10,-2.7894
TCGA-M8-A5N4-01,SIGLEC10,1.075
TCGA-RB-A7B8-01,SIGLEC10,0.5198
TCGA-3A-A9IC-01,SIGLEC10,-0.8494
TCGA-3A-A9IZ-01,SIGLEC10,-1.7236
TCGA-H8-A6C1-01,SIGLEC10,0.5148
TCGA-IB-AAUV-01,SIGLEC10,1.7704
TCGA-YY-A8LH-01,SIGLEC10,-2.1098
TCGA-FB-A545-01,SIGLEC10,-1.5721
TCGA-2J-AAB8-01,SIGLEC10,-0.728
TCGA-2J-AABI-01,SIGLEC10,0.3607
TCGA-F2-A44G-01,SIGLEC10,0.2207
TCGA-F2-A8YN-01,SIGLEC10,-0.6729
TCGA-3A-A9IU-01,SIGLEC10,-0.4004
TCGA-US-A77J-01,SIGLEC10,1.3928
TCGA-3A-A9IL-01,SIGLEC10,0.4403
TCGA-FB-AAPY-01,SIGLEC10,0.557
TCGA-XD-AAUG-01,SIGLEC10,0.7747
TCGA-FB-A4P5-01,SIGLEC10,1.398
TCGA-XD-AAUI-01,SIGLEC10,0.8858
TCGA-IB-A5SQ-01,SIGLEC10,0.9163
TCGA-IB-A6UG-01,SIGLEC10,-0.5544
TCGA-FB-AAQ2-01,SIGLEC10,-0.9782
TCGA-HZ-8317-01,SIGLEC10,-0.846
